Frame,Light_Context,Obstacle_Context,Carla_Agent_Action,LLM_Action,Match,LLM_Low-Level_Control,LLM_Thought
1560,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1561,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1562,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1563,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1564,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1565,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1566,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1567,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1568,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1569,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1570,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1571,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1572,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1573,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1574,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1575,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1576,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1577,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1578,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1579,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield."
1580,Red,vehicle,Slight Left / Follow Curve,Slight Right / Follow Curve,False,"Throttle: 0.75, Steer: 0.065, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1581,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.75, Steer: -0.053, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1582,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.75, Steer: -0.056, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1583,Red,vehicle,Slight Right / Follow Curve,Slight Left / Follow Curve,False,"Throttle: 0.66, Steer: -0.052, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1584,Green,vehicle,Sharp Right Turn,Slight Right / Follow Curve,False,"Throttle: 0.373, Steer: 0.189, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
1585,Green,vehicle,Sharp Right Turn,Sharp Right Turn,True,"Throttle: 0.536, Steer: 0.505, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
1586,Green,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.411, Steer: 0.11, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
1587,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.464, Steer: 0.146, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
1588,Red,vehicle,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.458, Steer: 0.058, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1589,Red,vehicle,Slight Right / Follow Curve,Light Acceleration,False,"Throttle: 0.451, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1590,Red,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.449, Steer: 0.065, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1591,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.455, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1592,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1593,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.004, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1594,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.004, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1595,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.004, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1596,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.004, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1597,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1598,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1599,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1600,Red,vehicle,Hard Brake / Emergency Stop,Light Acceleration,False,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1601,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.001, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield."
1602,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1603,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1604,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1605,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1606,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1607,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1608,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1609,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1610,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1611,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1612,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1613,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1614,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1615,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1616,Yellow,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1617,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1618,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1619,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1620,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1621,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.1, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am steering left to follow the road curve or make a turn."
1622,Red,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1623,Red,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1624,Red,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1625,Red,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1626,Green,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.442, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1627,Green,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.411, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1628,Green,vehicle,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.492, Steer: 0.111, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
1629,Green,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.443, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1630,Green,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.456, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1631,Green,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.46, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1632,Green,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.442, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1633,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.456, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1634,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1635,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.455, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1636,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1637,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1638,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.002, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1639,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.002, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1640,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1641,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1642,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1643,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1644,Red,vehicle,Slight Right / Follow Curve,Light Acceleration,False,"Throttle: 0.458, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1645,Red,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.463, Steer: 0.099, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1646,Red,vehicle,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.457, Steer: 0.098, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1647,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.477, Steer: -0.112, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1648,Red,vehicle,Light Acceleration,Slight Left / Follow Curve,False,"Throttle: 0.449, Steer: -0.066, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1649,Red,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.458, Steer: 0.098, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1650,Red,vehicle,Sharp Right Turn,Slight Right / Follow Curve,False,"Throttle: 0.488, Steer: 0.096, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1651,Red,vehicle,Sharp Right Turn,Sharp Right Turn,True,"Throttle: 0.471, Steer: 0.343, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
1652,Red,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.416, Steer: 0.096, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1653,None,vehicle,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.46, Steer: 0.065, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1654,None,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.443, Steer: 0.049, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
1655,None,None,Slight Right / Follow Curve,Light Acceleration,False,"Throttle: 0.454, Steer: 0.032, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
1656,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.453, Steer: 0.057, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
1657,Red,None,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.455, Steer: 0.057, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1658,Red,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1659,Red,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1660,Red,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.004, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1661,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1662,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.004, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1663,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1664,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1665,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1666,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1667,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.004, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1668,Red,vehicle,Hard Brake / Emergency Stop,Strong Acceleration,False,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1669,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1670,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1671,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1672,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1673,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1674,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1675,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1676,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1677,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1678,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
